experiment,row_id,interface,model_condition,parsed,action_energy_kwh,branch,nontrivial_1kwh,nontrivial_5kwh,nontrivial_10kwh
E2,e2_61d5807191c1523a5fee:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_61d5807191c1523a5fee:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_6213528b8f5da5312322:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_6213528b8f5da5312322:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_6213528b8f5da5312322:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_6213528b8f5da5312322:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_6213528b8f5da5312322:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_644ef7bd10c11e69c0ce:C,I3,qwen_flash,True,4400.0,C,True,True,True
E2,e2_644ef7bd10c11e69c0ce:C2,I3,qwen_flash,True,4400.0,C2,True,True,True
E2,e2_644ef7bd10c11e69c0ce:K,I3,qwen_flash,True,4400.0,K,True,True,True
E2,e2_644ef7bd10c11e69c0ce:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_644ef7bd10c11e69c0ce:S,I3,qwen_flash,True,4400.0,S,True,True,True
E2,e2_649f28b744dcc16f78c1:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_649f28b744dcc16f78c1:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_649f28b744dcc16f78c1:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_649f28b744dcc16f78c1:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_649f28b744dcc16f78c1:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_651d879c2ad085c01a9f:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_651d879c2ad085c01a9f:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_651d879c2ad085c01a9f:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_651d879c2ad085c01a9f:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_651d879c2ad085c01a9f:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_65901c291a70713e4e36:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_65901c291a70713e4e36:C2,I3,qwen_flash,True,4250.0,C2,True,True,True
E2,e2_65901c291a70713e4e36:K,I3,qwen_flash,True,4250.0,K,True,True,True
E2,e2_65901c291a70713e4e36:M,I3,qwen_flash,True,5125.0,M,True,True,True
E2,e2_65901c291a70713e4e36:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_65b79d0e45b4d7f15caf:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_65b79d0e45b4d7f15caf:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_65b79d0e45b4d7f15caf:K,I3,qwen_flash,True,5460.0,K,True,True,True
E2,e2_65b79d0e45b4d7f15caf:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_65b79d0e45b4d7f15caf:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_6640b846334fd77c1ff2:C,I3,qwen_flash,True,4250.0,C,True,True,True
E2,e2_6640b846334fd77c1ff2:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_6640b846334fd77c1ff2:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_6640b846334fd77c1ff2:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_6640b846334fd77c1ff2:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_67342f1a46d45563156c:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_67342f1a46d45563156c:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_67342f1a46d45563156c:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_67342f1a46d45563156c:M,I3,qwen_flash,True,5750.0,M,True,True,True
E2,e2_67342f1a46d45563156c:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_67c7332af6e786822cac:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_67c7332af6e786822cac:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_67c7332af6e786822cac:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_67c7332af6e786822cac:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_67c7332af6e786822cac:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_67ede2b5a2f3063eb795:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_67ede2b5a2f3063eb795:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_67ede2b5a2f3063eb795:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_67ede2b5a2f3063eb795:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_67ede2b5a2f3063eb795:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_691124e055a6f9b53721:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_691124e055a6f9b53721:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_691124e055a6f9b53721:K,I3,qwen_flash,True,4990.0,K,True,True,True
E2,e2_691124e055a6f9b53721:M,I3,qwen_flash,True,5365.0,M,True,True,True
E2,e2_691124e055a6f9b53721:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_69802c65335c4e365510:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_69802c65335c4e365510:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_69802c65335c4e365510:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_69802c65335c4e365510:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_69802c65335c4e365510:S,I3,qwen_flash,True,5375.0,S,True,True,True
E2,e2_6b33366c3e6fa1a29213:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_6b33366c3e6fa1a29213:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_6b33366c3e6fa1a29213:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_6b33366c3e6fa1a29213:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_6b33366c3e6fa1a29213:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_6d6996d072a223d281db:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_6d6996d072a223d281db:C2,I3,deepseek_formal,True,0.0,C2,False,False,False
E2,e2_6d6996d072a223d281db:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_6d6996d072a223d281db:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_6d6996d072a223d281db:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_6dbae5f572332e834478:C,I3,deepseek_formal,True,0.0,C,False,False,False
E2,e2_6dbae5f572332e834478:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_6dbae5f572332e834478:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_6dbae5f572332e834478:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_6dbae5f572332e834478:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_6dc335de89c2633db32e:C,I3,deepseek_formal,True,1200.0,C,True,True,True
E2,e2_6dc335de89c2633db32e:C2,I3,deepseek_formal,True,1200.0,C2,True,True,True
E2,e2_6dc335de89c2633db32e:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_6dc335de89c2633db32e:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_6dc335de89c2633db32e:S,I3,deepseek_formal,True,1200.0,S,True,True,True
E2,e2_7110eda0c9791ec1cc0d:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7110eda0c9791ec1cc0d:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7110eda0c9791ec1cc0d:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7110eda0c9791ec1cc0d:M,I3,qwen_flash,True,5562.5,M,True,True,True
E2,e2_7110eda0c9791ec1cc0d:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_713be5b3106af1ba8f57:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_713be5b3106af1ba8f57:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_713be5b3106af1ba8f57:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_713be5b3106af1ba8f57:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_713be5b3106af1ba8f57:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_719fe01476cb896bdbb6:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_719fe01476cb896bdbb6:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_719fe01476cb896bdbb6:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_719fe01476cb896bdbb6:M,I3,qwen_flash,False,5625.0,M,False,False,False
E2,e2_719fe01476cb896bdbb6:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_71abc98872ef4a0c84f9:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_71abc98872ef4a0c84f9:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_71abc98872ef4a0c84f9:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_71abc98872ef4a0c84f9:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_71abc98872ef4a0c84f9:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_7240c950772c8acf8b6c:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_7240c950772c8acf8b6c:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_7240c950772c8acf8b6c:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_7240c950772c8acf8b6c:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_7240c950772c8acf8b6c:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_73c38ce493b25f265197:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_73c38ce493b25f265197:C2,I3,qwen_flash,True,4250.0,C2,True,True,True
E2,e2_73c38ce493b25f265197:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_73c38ce493b25f265197:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_73c38ce493b25f265197:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_7450c56cd4dea38c0ac5:C,I3,qwen_flash,True,4125.0,C,True,True,True
E2,e2_7450c56cd4dea38c0ac5:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7450c56cd4dea38c0ac5:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7450c56cd4dea38c0ac5:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7450c56cd4dea38c0ac5:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_768a6c385276ad932aaa:C,I3,qwen_flash,True,700.0,C,True,True,True
E2,e2_768a6c385276ad932aaa:C2,I3,qwen_flash,True,700.0,C2,True,True,True
E2,e2_768a6c385276ad932aaa:K,I3,qwen_flash,True,700.0,K,True,True,True
E2,e2_768a6c385276ad932aaa:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_768a6c385276ad932aaa:S,I3,qwen_flash,True,5400.0,S,True,True,True
E2,e2_76d6b0efe08b9ec0311a:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_76d6b0efe08b9ec0311a:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_76d6b0efe08b9ec0311a:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_76d6b0efe08b9ec0311a:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_76d6b0efe08b9ec0311a:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_7983bc5f06b845bc5f02:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_7983bc5f06b845bc5f02:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_7983bc5f06b845bc5f02:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_7983bc5f06b845bc5f02:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_7983bc5f06b845bc5f02:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_79abbc426509dfb6b80d:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_79abbc426509dfb6b80d:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_79abbc426509dfb6b80d:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_79abbc426509dfb6b80d:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_79abbc426509dfb6b80d:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_7a129e7115a73de39edb:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_7a129e7115a73de39edb:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_7a129e7115a73de39edb:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_7a129e7115a73de39edb:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_7a129e7115a73de39edb:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_7b30e8be901368c9892c:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_7b30e8be901368c9892c:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_7b30e8be901368c9892c:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_7b30e8be901368c9892c:M,I3,deepseek_formal,True,5375.0,M,True,True,True
E2,e2_7b30e8be901368c9892c:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_7badcd2a0da1904de5eb:C,I3,qwen_flash,True,5250.0,C,True,True,True
E2,e2_7badcd2a0da1904de5eb:C2,I3,qwen_flash,True,5250.0,C2,True,True,True
E2,e2_7badcd2a0da1904de5eb:K,I3,qwen_flash,True,5250.0,K,True,True,True
E2,e2_7badcd2a0da1904de5eb:M,I3,qwen_flash,True,5625.0,M,True,True,True
E2,e2_7badcd2a0da1904de5eb:S,I3,qwen_flash,True,5250.0,S,True,True,True
E2,e2_7c0eb439583b3c4aa40e:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7c0eb439583b3c4aa40e:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7c0eb439583b3c4aa40e:K,I3,qwen_flash,True,4375.0,K,True,True,True
E2,e2_7c0eb439583b3c4aa40e:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7c0eb439583b3c4aa40e:S,I3,qwen_flash,True,4375.0,S,True,True,True
E2,e2_7c1a29d4f96b558f2b16:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7c1a29d4f96b558f2b16:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7c1a29d4f96b558f2b16:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7c1a29d4f96b558f2b16:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7c1a29d4f96b558f2b16:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_7e5a5f8b6d173d924fdd:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7e5a5f8b6d173d924fdd:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7e5a5f8b6d173d924fdd:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7e5a5f8b6d173d924fdd:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7e5a5f8b6d173d924fdd:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_7e84e995f299c21ce021:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_7e84e995f299c21ce021:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_7e84e995f299c21ce021:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_7e84e995f299c21ce021:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_7e84e995f299c21ce021:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_7ec718d3cb3fe4e45e62:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_7ec718d3cb3fe4e45e62:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_7ec718d3cb3fe4e45e62:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_7ec718d3cb3fe4e45e62:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_7ec718d3cb3fe4e45e62:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_7ed9142e23f23e7dc119:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7ed9142e23f23e7dc119:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7ed9142e23f23e7dc119:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7ed9142e23f23e7dc119:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7ed9142e23f23e7dc119:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_7f814dce08a6b34f4663:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_7f814dce08a6b34f4663:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_7f814dce08a6b34f4663:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_7f814dce08a6b34f4663:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_7f814dce08a6b34f4663:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_808f80fcf81d7f05b86a:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_808f80fcf81d7f05b86a:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_808f80fcf81d7f05b86a:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_808f80fcf81d7f05b86a:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_808f80fcf81d7f05b86a:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_80d33ab2908a0e73a53c:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_80d33ab2908a0e73a53c:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_80d33ab2908a0e73a53c:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_80d33ab2908a0e73a53c:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_80d33ab2908a0e73a53c:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_81271b0ae6c378648fc8:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_81271b0ae6c378648fc8:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_81271b0ae6c378648fc8:K,I3,qwen_flash,True,5225.0,K,True,True,True
E2,e2_81271b0ae6c378648fc8:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_81271b0ae6c378648fc8:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_81849b5a165133d1706f:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_81849b5a165133d1706f:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_81849b5a165133d1706f:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_81849b5a165133d1706f:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_81849b5a165133d1706f:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_8326f33a2e054c22683e:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_8326f33a2e054c22683e:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_8326f33a2e054c22683e:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_8326f33a2e054c22683e:M,I3,deepseek_formal,True,5500.0,M,True,True,True
E2,e2_8326f33a2e054c22683e:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_84425ce7d88ee6bac9eb:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_84425ce7d88ee6bac9eb:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_84425ce7d88ee6bac9eb:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_84425ce7d88ee6bac9eb:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_84425ce7d88ee6bac9eb:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_84b8e5c7ea6de0aec036:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_84b8e5c7ea6de0aec036:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_84b8e5c7ea6de0aec036:K,I3,deepseek_formal,True,5500.0,K,True,True,True
E2,e2_84b8e5c7ea6de0aec036:M,I3,deepseek_formal,True,5750.0,M,True,True,True
E2,e2_84b8e5c7ea6de0aec036:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_8513581a380403ee4d95:C,I3,qwen_flash,True,4683.19898,C,True,True,True
E2,e2_8513581a380403ee4d95:C2,I3,qwen_flash,True,4675.0,C2,True,True,True
E2,e2_8513581a380403ee4d95:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_8513581a380403ee4d95:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_8513581a380403ee4d95:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_85b5282105b4eb80a3da:C,I3,qwen_flash,True,3410.0,C,True,True,True
E2,e2_85b5282105b4eb80a3da:C2,I3,qwen_flash,True,3305.0,C2,True,True,True
E2,e2_85b5282105b4eb80a3da:K,I3,qwen_flash,True,3410.0,K,True,True,True
E2,e2_85b5282105b4eb80a3da:M,I3,qwen_flash,True,3410.0,M,True,True,True
E2,e2_85b5282105b4eb80a3da:S,I3,qwen_flash,True,3410.0,S,True,True,True
E2,e2_85b97682a331729ddb22:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_85b97682a331729ddb22:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_85b97682a331729ddb22:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_85b97682a331729ddb22:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_85b97682a331729ddb22:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_85e5da33d32530fa8778:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_85e5da33d32530fa8778:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_85e5da33d32530fa8778:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_85e5da33d32530fa8778:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_85e5da33d32530fa8778:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_864ce5b32976d5b7b9fa:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_864ce5b32976d5b7b9fa:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_864ce5b32976d5b7b9fa:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_864ce5b32976d5b7b9fa:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_864ce5b32976d5b7b9fa:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_8695bf06ca1e1f751b3e:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_8695bf06ca1e1f751b3e:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_8695bf06ca1e1f751b3e:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_8695bf06ca1e1f751b3e:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_8695bf06ca1e1f751b3e:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_86b7fcd5b30b114691c9:C,I3,qwen_flash,True,4250.0,C,True,True,True
E2,e2_86b7fcd5b30b114691c9:C2,I3,qwen_flash,True,4250.0,C2,True,True,True
E2,e2_86b7fcd5b30b114691c9:K,I3,qwen_flash,True,4250.0,K,True,True,True
E2,e2_86b7fcd5b30b114691c9:M,I3,qwen_flash,True,5125.0,M,True,True,True
E2,e2_86b7fcd5b30b114691c9:S,I3,qwen_flash,True,4250.0,S,True,True,True
E2,e2_86c6ad76d830e62ba5b7:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_86c6ad76d830e62ba5b7:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_86c6ad76d830e62ba5b7:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_86c6ad76d830e62ba5b7:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_86c6ad76d830e62ba5b7:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_870f71017aeb0d795ccf:C,I3,deepseek_formal,True,1380.0,C,True,True,True
E2,e2_870f71017aeb0d795ccf:C2,I3,deepseek_formal,False,0.0,C2,False,False,False
E2,e2_870f71017aeb0d795ccf:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_870f71017aeb0d795ccf:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_870f71017aeb0d795ccf:S,I3,deepseek_formal,True,1380.0,S,True,True,True
E2,e2_8825335c5cf237a33242:C,I3,qwen_flash,True,5500.0,C,True,True,True
E2,e2_8825335c5cf237a33242:C2,I3,qwen_flash,True,5500.0,C2,True,True,True
E2,e2_8825335c5cf237a33242:K,I3,qwen_flash,True,5500.0,K,True,True,True
E2,e2_8825335c5cf237a33242:M,I3,qwen_flash,True,5500.0,M,True,True,True
E2,e2_8825335c5cf237a33242:S,I3,qwen_flash,True,5500.0,S,True,True,True
E2,e2_88490d8225cf0e2ee5bf:C,I3,deepseek_formal,False,0.0,C,False,False,False
E2,e2_88490d8225cf0e2ee5bf:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_88490d8225cf0e2ee5bf:K,I3,deepseek_formal,True,0.0,K,False,False,False
E2,e2_88490d8225cf0e2ee5bf:M,I3,deepseek_formal,False,0.0,M,False,False,False
E2,e2_88490d8225cf0e2ee5bf:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_88d247a46988dd63c3a3:C,I3,qwen_flash,False,0.0,C,False,False,False
E2,e2_88d247a46988dd63c3a3:C2,I3,qwen_flash,False,0.0,C2,False,False,False
E2,e2_88d247a46988dd63c3a3:K,I3,qwen_flash,False,0.0,K,False,False,False
E2,e2_88d247a46988dd63c3a3:M,I3,qwen_flash,False,0.0,M,False,False,False
E2,e2_88d247a46988dd63c3a3:S,I3,qwen_flash,False,0.0,S,False,False,False
E2,e2_8ba26de712fd9c4d1222:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_8ba26de712fd9c4d1222:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_8ba26de712fd9c4d1222:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_8ba26de712fd9c4d1222:M,I3,deepseek_formal,True,5375.0,M,True,True,True
E2,e2_8ba26de712fd9c4d1222:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_8c6a3d9d69af9231e2c0:C,I3,deepseek_formal,True,1500.0,C,True,True,True
E2,e2_8c6a3d9d69af9231e2c0:C2,I3,deepseek_formal,True,1500.0,C2,True,True,True
E2,e2_8c6a3d9d69af9231e2c0:K,I3,deepseek_formal,True,1500.0,K,True,True,True
E2,e2_8c6a3d9d69af9231e2c0:M,I3,deepseek_formal,True,0.0,M,False,False,False
E2,e2_8c6a3d9d69af9231e2c0:S,I3,deepseek_formal,True,1500.0,S,True,True,True
E2,e2_8f0e384471920c8b61da:C,I3,deepseek_formal,True,1500.0,C,True,True,True
